都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
432156,43B1500029,熊本県,天草市,介護医療院　松本内科・眼科,カイゴイリョウイン　マツモトナイカ・ガンカ,介護医療院,熊本県天草市久玉町５７１６－６,,32.213743100000020,130.027876699999980,0969-72-2833,0969-72-2577,6330005006796,医療法人社団　孔和会,43B1500029,,,,http://www.matsumotonaikaganka.jp/,,,,
432156,43B1500037,熊本県,天草市,福本病院　介護医療院,フクモトビョウイン　カイゴイリョウイン,介護医療院,熊本県天草市牛深町1522-46,,32.200527200000000,130.030220900000000,0969-73-3131,0969-74-0300,6330005006813,いりょうほうじんしゃだんふくもとかい,43B1500037,,,40,,,,,
432156,43B1500045,熊本県,天草市,石松FC介護医療院,イシマツエフシーカイゴイリョウイン,介護医療院,熊本県天草市久玉町1411番地133,,32.216590000000010,130.032925600000000,0969-74-0370,0969-74-0371,1330005007254,医療法人社団泰心会,43B1500045,,,0,https://nakamuraclinic-1.hp.peraichi.com,,,,
432156,43B1500052,熊本県,天草市,介護医療院小松医院,カイゴイリョウインコマツイイン,介護医療院,熊本県天草市牛深町1498番地27,,32.202516000000000,130.031454200000000,0969-72-6111,0969-73-3427,7330005006820,医療法人社団創生会,43B1500052,,,0,,,,,
433489,43B2300015,熊本県,美里町,美里リハビリテーション病院介護医療院,ミサトリハビリテーションビョウインカイゴイリョウイン,介護医療院,熊本県下益城郡美里町洞岳1308番地,,32.635135800000000,130.922447599999940,0964-48-0211,0964-48-0811,1330005005357,社会医療法人黎明会,43B2300015,,,,hospital@misato-riha.jp,,,,
433489,43B2300023,熊本県,美里町,介護医療院間部病院,カイゴイリョウインマベビョウイン,介護医療院,熊本県下益城郡美里町永富328,,32.618009000000000,130.858631500000000,0964-47-0032,0964-47-2556,7330005005772,医療法人美里みどり会,43B2300023,,,,http://www.mabe-hosp.jp,,,,
433489,43B2300031,熊本県,美里町,くまもと温石病院　介護医療院,クマモトオンジャクビョウイン　カイゴイリョウイン,介護医療院,熊本県下益城郡美里町中小路835,,32.640548100000000,130.779275700000000,0964-46-3000,0964-46-2464,9330005005374,医療法人愛生会,43B2300031,,,52,http://www.onjaku.jp,,,,
433683,43B2400013,熊本県,長洲町,介護医療院せいわの里,カイゴイリョウインセイワノサト,介護医療院,熊本県玉名郡長洲町宮野2775番地,,32.950820800000000,130.493024200000000,0968-78-1133,0968-78-5971,8330005004204,医療法人社団聖和会,43B2400013,,,,http://www.ariakeseijin.or.jp,,,,
433683,43B2400021,熊本県,長洲町,ながすクリニック　介護医療院,ナガスクリニック　カイゴイリョウイン,介護医療院,熊本県玉名郡長洲町長洲1354番地,,32.933050200000000,130.445385000000000,0968-78-0527,0968-78-0584,6330005004255,医療法人池満会,43B2400021,,,15,,,,,
434043,43B2600018,熊本県,菊陽町,菊陽台病院介護医療院,キクヨウダイビョウインカイゴイリョウイン,介護医療院,熊本県菊池郡菊陽町久保田2984,,32.861586026921316,130.833954203041100,096-232-1191,096-232-4389,5330005002540,医療法人社団熊本清仁会,43B2600018,,,,https://www.kikuyodai-hospital.com/,,,,
434426,43B2800022,熊本県,嘉島町,西村病院介護医療院,ニシムラビョウインカイゴイリョウイン,介護医療院,熊本県上益城郡嘉島町北甘木2083番地,,32.748180400000000,130.770719800000050,096-237-1551,096-237-1597,5330005003646,医療法人社団栄康会,43B2800022,,,0,,,,,
434442,43B2800014,熊本県,甲佐町,谷田病院介護医療院,ヤツダビョウインカイゴイリョウイン,介護医療院,熊本県上益城郡甲佐町岩下１２３,,32.650936500000000,130.810163000000000,096-234-1248,096-234-1249,8330005003635,医療法人谷田会,43B2800014,,,0,https://www.yatsuda-kai.jp/,,,,
434442,43B2800030,熊本県,甲佐町,荒瀬病院介護医療院,アラセビョウインカイゴイリョウイン,介護医療院,熊本県上益城郡甲佐町緑町３３１,,32.649057900000000,130.808858100000000,０９６－２３４－１１６１,０９６－２３４－３９３２,9330005003634,医療法人荒瀬会,43B2800030,,,,www.arase-hp.com,,,,
434477,43B2800048,熊本県,山都町,瀬戸病院介護医療院,セトビョウインカイゴイリョウイン,介護医療院,上益城郡山都町北中島2806,,32.735389200000000,130.936667500000000,0967-75-0111,0967-75-0434,1330005003897,医療法人幸翔会,43B2800048,,,0,https://www.seto-hosp.or.jp/,,,,
434477,43B2800055,熊本県,山都町,浜町中央介護医療院,ハママチチュウオウカイゴイリョウイン,介護医療院,熊本県上益城郡山都町浜町167番地,,32.683884400000000,130.987294200000000,0967-72-0029,0967-72-0523,3330005003895,医療法人潤幸会,43B2800055,,,17,,,,,
434825,43B3000010,熊本県,芦北町,介護医療院篠原医院,カイゴイリョウインシノハライイン,介護医療院,熊本県葦北郡芦北町佐敷３７０番地１,,32.306118100000000,130.503293700000000,0966-82-2046,0966-82-4634,8330005006415,医療法人新清会,43B3000010,,,0,,,,,
435317,43B3200016,熊本県,苓北町,天草慈恵病院　介護医療院,アマクサジケイビョウイン　カイゴイリョウイン,介護医療院,熊本県天草郡苓北町上津深江278-10,,32.517720674410626,130.068016897428350,0969-37-1111,0969-37-1536,6330005006788,社会医療法人稲穂会,43B3200016,,,0,http://www.inahokai.com/,,,,
442011,44B0100036,大分県,大分市,介護医療院　緑ヶ丘保養園,カイゴイリョウイン　ミドリガオカホヨウエン,介護医療院,大分県大分市大字丹生1747,,33.217858888215030,131.703173819574000,0975933950,0975934741,3320005000415,医療法人社団淵野会,44B0100036,,,,http://www.fuchinokai.or.jp,,,,
442011,44B0100028,大分県,大分市,介護医療院　菜の花,カイゴイリョウイン　ナノハナ,介護医療院,大分県大分市生石2丁目1番5号,,33.244346400000000,131.584888700000000,097-535-1884,097-535-3563,3320005000448,医療法人渡辺内科,44B0100028,,,0,,,,,
442011,44B0100010,大分県,大分市,介護医療院おおつか,カイゴイリョウインオオツカ,介護医療院,大分県大分市住吉町1丁目2番16号,,33.245571900000000,131.605256200000000,097-535-1122,097-533-1478,6320005000387,医療法人進修会,44B0100010,,,9,http://www.otsuka-mc.jp,,,,
442020,44B0200026,大分県,別府市,介護医療院むらはし,カイゴイリョウインムラハシ,介護医療院,千代町2番5号村橋病院,村橋病院,33.274645800000000,131.504638300000000,0977-23-3231,0977-25-9238,4320005002674,医療法人　財団　百善会,44B0200026,,,,http://murahashi-hp.jp/,,,,
442020,4410214581,大分県,別府市,介護医療院ちば,カイゴイリョウインチバ,介護医療院,大分県別府市楠町2番１７号,,33.275867700000000,131.503479900000000,0977-21-0715,0977-26-4077,6320005003118,医療法人千馬内科医院,4410214581,,,,,,,,
442020,44B0200059,大分県,別府市,ヒロセ内科介護医療院,ヒロセナイカカイゴイリョウイン,介護医療院,大分県別府市駅前本町5-23,,33.280947300000000,131.501552700000000,0977-21-3030,0977-26-4113,7320005003034,医療法人メディ・キューブ,44B0200059,,,6,https://bec-medicube.com/menu/hirosenaikaiin.html,,,,
442020,44B0200042,大分県,別府市,浜脇記念病院介護医療院,ハマワキキネンビョウインカイゴイリョウイン,介護医療院,浜脇１丁目6-21,,33.269490200000000,131.510434000000000,0977-22-2228,0977-26-2832,9320005002661,浜脇記念病院介護医療院,44B0200042,,,0,http://hamawakimhp.com,,,,
442020,44B0200018,大分県,別府市,介護医療院くろき,カイゴイリョウインクロキ,介護医療院,大分県別府市照波園町14番28号,,33.319536900000020,131.497317999999950,0977-67-1211,0977-66-6673,3320005002642,医療法人社団春日会,44B0200018,,,0,http://www.kuroki-hp.or.jp/,,,,
442020,44B0200034,大分県,別府市,ふじみ介護医療院,フジミカイゴイリョウイン,介護医療院,大分県別府市北的ヶ浜町5番19号,,33.284986100000000,131.504130500000000,0977-24-0001,0977-22-1725,6320005002672,医療法人博愛会（社団）,44B0200034,,,0,http://www.fujimi.or.jp/,,,,
442046,44B0400014,大分県,日田市,介護医療院　新関内科医院,カイゴイリョウイン　ニイゼキナイカイイン,介護医療院,大分県日田市田島2丁目4番9号,,33.319906700000000,130.941427000000000,0973-24-3355,0973-24-3383,7320005006945,医療法人新関内科医院,44B0400014,,,,http://niizekinaika.or.jp,,,,
442062,44B0600019,大分県,臼杵市,うすき介護医療院,ウスキカイゴイリョウイン,介護医療院,大分県臼杵市大字臼杵字洲崎72番地32,,33.124142655050140,131.805812320164100,0972-83-5118,0972-63-6066,7320205000054,医療法人柊会,44B0600019,,,,,,,,
442089,44B0800015,大分県,竹田市,大久保病院介護医療院,オオクボビョウインカイゴイリョウイン,介護医療院,大分県竹田市久住町大字栢木6026-2,,33.057509500000000,131.332119400000000,0974-64-7777,0974-77-2247,6320005005873,社会医療法人社団　大久保病院,44B0800015,,,0,http://okubo-hp.com/,,,,
442097,44B0900013,大分県,豊後高田市,高田中央病院介護医療院,タカダチュウオウビョウインカイゴイリョウイン,介護医療院,大分県豊後高田市新地１１７６番地１,,33.555166900000000,131.440707100000000,0978-22-3745,0978-22-3788,3320005003888,医療法人新生会,44B0900013,,,0,https://takachuo.com/,,,,
442101,44B1000011,大分県,杵築市,介護医療院　とわの桜,カイゴイリョウイン　トワノサクラ,介護医療院,大分県杵築市大字馬場尾５０８番地の2,,33.430826569350600,131.594108898147600,0978-64-0111,0978-63-5188,5320005004372,医療法人恵友会,44B1000011,,,0,,,,,
442119,44B1100019,大分県,宇佐市,介護医療院オアシス,カイゴイリョウインオアシス,介護医療院,大分県宇佐市大字和気477番地の1,,33.537431799999980,131.390715000000000,0978-37-3700,0378-37-3719,2320005003237,医療法人宇水会,44B1100019,,,0,https://oashisu-usa.com/,,,,
442119,44B1100027,大分県,宇佐市,桑尾病院介護医療院,クワオビョウインカイゴイリョウイン,介護医療院,大分県宇佐市大字四日市１１８番地,,33.534608200000010,131.326759500000000,0978-32-1331,0978-32-3696,5320005003226,医療法人財団興仁会,44B1100027,,,18,http://www.kuwao.jp/,,,,
442143,4411410022,大分県,国東市,医療法人二豊会　介護医療院　国見病院,イリョウホウジンニホウカイ　カイゴイリョウイン　クニミビョウイン,介護医療院,大分県国東市国見町伊美1968番地,,33.685913721296200,131.595715531352230,0978-82-1251,0978-82-0302,9320005005160,医療法人二豊会,4411410022,,,0,https://nihoukai-kunimi.com/,,,,
443221,44B2100018,大分県,姫島村,姫島村国民健康保険診療所介護医療院,ヒメシマムラコクミンケンコウホケンシンリョウショカイゴイリョウイン,介護医療院,大分県東国東郡姫島村1560番地の1,,33.724293000000000,131.646258400000000,0978-87-3221,0978-73-7000,7000020443221,姫島村,44B2100018,,,0,,,,,
452017,45B0100019,宮崎県,宮崎市,みやざき介護医療院,ミヤザキカイゴイリョウイン,介護医療院,宮崎県宮崎市高岡町内山２４２０番１,,31.896299100000000,131.210540400000000,0985-82-3531,0985-82-3632,1350005000967,医療法人社団高信会,45B0100019,,,0,tatsumoto-g.com,,,,
452017,45B0100043,宮崎県,宮崎市,宮崎医療センター病院　介護医療院,ミヤザキイリョウセンタービョウイン　カイゴイリョウイン,介護医療院,宮崎県宮崎市高松町２番１６号,,31.913825800000000,131.418960700000000,0985-26-2170,0985-27-6811,5490005000652,医療法人社団晴緑会,45B0100043,,,0,https://www.jojinkai.com/miyazaki/,,,,
452017,45B0100068,宮崎県,宮崎市,佐土原病院介護医療院,サドワラビョウインカイゴイリョウイン,介護医療院,宮崎県宮崎市佐土原町上田島3873番地,,32.050906200000000,131.431670200000000,0985-74-0012,0985-74-0031,2350005001304,医療法人博愛社,45B0100068,,,0,https://www.sadowara-hospital.com,,,,
452017,45B0100027,宮崎県,宮崎市,介護医療院稲倉医院,カイゴイリョウインイナクライイン,介護医療院,宮崎県宮崎市大塚町馬場崎3554-2,,31.913141200000000,131.393823100000000,0985-53-1411,0985-53-1412,2350005000446,医療法人敬愛会,45B0100027,,,0,http://www.inakura-clinic.com/,,,,
452017,45B0100050,宮崎県,宮崎市,青島リゾートクリニック　介護医療院,アオシマリゾートクリニック　カイゴイリョウイン,介護医療院,宮崎県宮崎市大字加江田5646番地1,,31.811310500000012,131.445752599999960,0985-65-3567,0985-65-2662,9350005005876,医療法人聖美会,45B0100050,,,,http://www.seibikai-group.or.jp,,,,
452025,45B0200017,宮崎県,都城市,医療法人社団仮屋医院　介護医療院,イリョウホウジンシャダンカリヤイインカイゴイリョウイン,介護医療院,宮崎県都城市上水流町２３４８番地,,31.811477665882986,131.095194295106470,0986-36-0521,0986-36-2911,8350005003699,医療法人社団仮屋医院,45B0200017,,,0,,,,,
452033,45B0300023,宮崎県,延岡市,早田病院介護医療院,ソウダビョウインカイゴリョウヨウイン,介護医療院,宮崎県延岡市高千穂通り3748番地1,,32.586749999999990,131.668400000000000,0982-33-5577,,9350005005570,医療法人早田病院,45B0300023,,,0,,,,,
452033,45B0300031,宮崎県,延岡市,杉本病院介護医療院,スギモトビョウインカイゴイリョウイン,介護医療院,宮崎県延岡市三ツ瀬町1丁目11番地5,,32.575274900000000,131.665865300000000,0982-33-2626,0982-33-2627,2350005002855,医療法人社団　杉杏会,45B0300031,,,50,https://sugimoto-hp.jp,,,,
452033,45B0300015,宮崎県,延岡市,医療法人中心会野村病院介護医療院,イリョウホウジンチュウシンカイノムラビョウインカイゴイリョウイン,介護医療院,宮崎県延岡市出北５丁目４番２６号,,32.574983200000000,131.685451200000000,0982-21-2213,0982-21-7938,1350005003219,医療法人中心会野村病院,45B0300015,,,0,https://nomura-h.wixsite.com/chuushinkai,,,,
